date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:39:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:19%20GMT	http://ieeevr.org/2016/?p=54	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/indexcc0f.html	(from http://ieeevr.org/2016/program/panels/)
11:39:20	736/736	---MC-	200	added ('OK')	text/xml	etag:%224eec1677321a84a9356ee4c672addae1%22	http://ieeevr.org/2016/program/workshop-papers/feed/	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/program/workshop-papers/feed/index.html	(from http://ieeevr.org/2016/program/workshop-papers/)
11:39:21	588151/588151	---M--	200	added ('OK')	image/jpeg	etag:%2256c87365-8f977%22	http://ieeevr.org/2016/wp-content/uploads/2016/02/VR2016-0181-file3.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/02/VR2016-0181-file3.jpg	(from http://ieeevr.org/2016/program/papers/)
11:39:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:22%20GMT	http://ieeevr.org/2016/?p=50	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index6aed.html	(from http://ieeevr.org/2016/program/workshop-papers/)
11:39:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:22%20GMT	http://ieeevr.org/2016/?p=425	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index27ac.html	(from http://ieeevr.org/2016/program/workshop-papers/third-ieee-vr-international-workshop-on-collaborative-virtual-environments-3dcve/)
11:39:23	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20May%202020%2015:39:22%20GMT	https://easychair.org/conferences/?conf=3dcve2016	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/easychair.org/conferences/indexf12d.html	(from http://ieeevr.org/2016/program/workshop-papers/third-ieee-vr-international-workshop-on-collaborative-virtual-environments-3dcve/)
11:39:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:24%20GMT	http://ieeevr.org/2016/?p=400	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index2d8c.html	(from http://ieeevr.org/2016/program/workshop-papers/second-workshop-on-everyday-virtual-reality/)
11:39:24	24495/24495	---MCZ	200	added ('OK')	text/html	etag:%221589442141000|#public|0|en|||0|-452870696|311636676%22	https://sites.google.com/site/3dcveieeevr2016/	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/sites.google.com/site/3dcveieeevr2016/index.html	(from http://ieeevr.org/2016/program/workshop-papers/third-ieee-vr-international-workshop-on-collaborative-virtual-environments-3dcve/)
11:39:25	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20May%202020%2015:39:25%20GMT	https://easychair.org/conferences/?conf=wevr2016	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/easychair.org/conferences/index096f.html	(from http://ieeevr.org/2016/program/workshop-papers/second-workshop-on-everyday-virtual-reality/)
11:39:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:26%20GMT	http://ieeevr.org/2016/?p=393	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/indexa9ab.html	(from http://ieeevr.org/2016/program/workshop-papers/ieee-vr-2016-workshop-on-perceptual-and-cognitive-issues-in-ar-percar/)
11:39:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:28%20GMT	http://ieeevr.org/2016/?p=412	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index5604.html	(from http://ieeevr.org/2016/program/workshop-papers/immersive-analytics-ia/)
11:39:29	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20May%202020%2015:39:29%20GMT	https://easychair.org/conferences/?conf=iv2016	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/easychair.org/conferences/indexec76.html	(from http://ieeevr.org/2016/program/workshop-papers/immersive-analytics-ia/)
11:39:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:31%20GMT	http://ieeevr.org/2016/?p=408	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index43fc.html	(from http://ieeevr.org/2016/program/workshop-papers/mixed-reality-art-mra-workshop/)
11:39:31	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20May%202020%2015:39:31%20GMT	https://easychair.org/conferences/?conf=mra2016	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/easychair.org/conferences/indexc9e8.html	(from http://ieeevr.org/2016/program/workshop-papers/mixed-reality-art-mra-workshop/)
11:39:33	2330691/2330691	---M--	200	added ('OK')	image/png	etag:%2256c87315-239043%22	http://ieeevr.org/2016/wp-content/uploads/2016/02/VR2016-0215-file3.jpg.png	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/02/VR2016-0215-file3.jpg.png	(from http://ieeevr.org/2016/program/papers/)
11:39:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:33%20GMT	http://ieeevr.org/2016/?p=464	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/indexa260.html	(from http://ieeevr.org/2016/program/workshop-papers/ieee-virtual-reality-2016-workshop-on-k-12-embodied-learning-through-virtual-augmented-reality-kelvar/)
11:39:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:34%20GMT	http://ieeevr.org/2016/?p=406	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index40e6.html	(from http://ieeevr.org/2016/program/workshop-papers/9th-workshop-on-software-engineering-and-architectures-for-realtime-interactive-systems/)
11:39:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:34%20GMT	http://ieeevr.org/2016/?p=404	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/indexd8bc.html	(from http://ieeevr.org/2016/program/workshop-papers/ieee-vr-workshop-on-virtual-humans-and-crowds-for-immersive-environments/)
11:39:36	730/730	---MC-	200	added ('OK')	text/xml	etag:%224eec1677321a84a9356ee4c672addae1%22	http://ieeevr.org/2016/program/tutorials/feed/	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/program/tutorials/feed/index.html	(from http://ieeevr.org/2016/program/tutorials/)
11:39:36	34436/34436	---MCZ	200	added ('OK')	text/html	etag:%221589442141000|#public|0|en|||0|-452870696|311636676%22	https://sites.google.com/site/percarworkshop2016/home	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/sites.google.com/site/percarworkshop2016/home.html	(from http://ieeevr.org/2016/program/workshop-papers/ieee-vr-2016-workshop-on-perceptual-and-cognitive-issues-in-ar-percar/)
11:39:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:37%20GMT	http://ieeevr.org/2016/?p=52	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index4579.html	(from http://ieeevr.org/2016/program/tutorials/)
11:39:37	87860/87860	---M--	200	added ('OK')	image/jpeg	etag:%2256e749e7-15734%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/1_feij.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/1_feij.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:38	22797/22797	---MCZ	200	added ('OK')	text/html	etag:%221589442141000|#public|0|en|||0|-452870696|311636676%22	https://sites.google.com/site/vhcie2016/	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/sites.google.com/site/vhcie2016/index.html	(from http://ieeevr.org/2016/program/workshop-papers/ieee-vr-workshop-on-virtual-humans-and-crowds-for-immersive-environments/)
11:39:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:39%20GMT	http://ieeevr.org/2016/?p=48	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index94b0.html	(from http://ieeevr.org/2016/program/research-demos/)
11:39:39	65315/65315	---M--	200	added ('OK')	image/jpeg	etag:%2256e749e8-ff23%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/2_frend.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/2_frend.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:39	740/740	---MC-	200	added ('OK')	text/xml	etag:%224eec1677321a84a9356ee4c672addae1%22	http://ieeevr.org/2016/program/research-demos/feed/	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/program/research-demos/feed/index.html	(from http://ieeevr.org/2016/program/research-demos/)
11:39:39	27388/27388	---M--	200	added ('OK')	image/jpeg	etag:%2256e751aa-6afc%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/15_le.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/15_le.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:39	21398/21398	---M--	200	added ('OK')	image/jpeg	etag:%2256e749e5-5396%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/3_lykawka.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/3_lykawka.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:39	33973/33973	---M--	200	added ('OK')	image/jpeg	etag:%2256e749e6-84b5%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/4_nishida.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/4_nishida.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:40	26191/26191	---M--	200	added ('OK')	image/jpeg	etag:%2256e749e6-664f%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/5_hashimoto.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/5_hashimoto.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:40	37323/37323	---M--	200	added ('OK')	image/jpeg	etag:%2256e74ec4-91cb%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/5_fleuri.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/5_fleuri.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:40	41989/41989	---M--	200	added ('OK')	image/jpeg	etag:%2256e74ec4-a405%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/6_bogoni.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/6_bogoni.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:41	70572/70572	---M--	200	added ('OK')	image/jpeg	etag:%2256e74ebd-113ac%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/7_ball.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/7_ball.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:42	83965/83965	---M--	200	added ('OK')	image/jpeg	etag:%2256e74ebe-147fd%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/8_hodgson.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/8_hodgson.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:42	66713/66713	---M--	200	added ('OK')	image/jpeg	etag:%2256e74ebf-10499%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/9_moser.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/9_moser.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:42	40130/40130	---M--	200	added ('OK')	image/jpeg	etag:%2256e74ebf-9cc2%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/10_lafever.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/10_lafever.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:43	62956/62956	---M--	200	added ('OK')	image/jpeg	etag:%2256e74ec0-f5ec%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/11_tagawa.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/11_tagawa.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:43	33629/33629	---M--	200	added ('OK')	image/jpeg	etag:%2256e74ec2-835d%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/13_wilson.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/13_wilson.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:43	36326/36326	---M--	200	added ('OK')	image/jpeg	etag:%2256e74ec3-8de6%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/14_borba.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/14_borba.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:44	175128/175128	---M--	200	added ('OK')	image/jpeg	etag:%2256e74ec1-2ac18%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/12_fernandes.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/12_fernandes.jpg	(from http://ieeevr.org/2016/program/research-demos/)
11:39:44	724/724	---MC-	200	added ('OK')	text/xml	etag:%224eec1677321a84a9356ee4c672addae1%22	http://ieeevr.org/2016/program/videos/feed/	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/program/videos/feed/index.html	(from http://ieeevr.org/2016/program/videos/)
11:39:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:46%20GMT	http://ieeevr.org/2016/?p=56	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index2dc8.html	(from http://ieeevr.org/2016/program/videos/)
11:39:47	732/732	---MC-	200	added ('OK')	text/xml	etag:%224eec1677321a84a9356ee4c672addae1%22	http://ieeevr.org/2016/program/exhibitors/feed/	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/program/exhibitors/feed/index.html	(from http://ieeevr.org/2016/program/exhibitors/)
11:39:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:49%20GMT	http://ieeevr.org/2016/?p=58	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/indexe9b4.html	(from http://ieeevr.org/2016/program/exhibitors/)
11:39:50	735/735	---MC-	200	added ('OK')	text/xml	etag:%224eec1677321a84a9356ee4c672addae1%22	http://ieeevr.org/2016/attend/registration/feed/	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/attend/registration/feed/index.html	(from http://ieeevr.org/2016/attend/registration/)
11:39:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:52%20GMT	http://ieeevr.org/2016/?p=62	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index5c36.html	(from http://ieeevr.org/2016/attend/registration/)
11:39:54	717565/717565	---M--	200	added ('OK')	image/jpeg	etag:%2256e0bfe9-af2fd%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/MCP_logo_horizontal.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/MCP_logo_horizontal.jpg	(from http://ieeevr.org/2016/program/exhibitors/)
11:39:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:39:56%20GMT	http://ieeevr.org/2016/?p=64	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index8cd4.html	(from http://ieeevr.org/2016/attend/venue/)
11:39:58	436670/436670	---M--	200	added ('OK')	image/png	etag:%2256a39e75-6a9be%22	http://ieeevr.org/2016/wp-content/uploads/2015/05/greenville_skyline_artistic.png	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2015/05/greenville_skyline_artistic.png	(from http://ieeevr.org/2016/attend/venue/)
11:39:59	35759/35759	---M--	200	added ('OK')	image/jpeg	etag:%2256a39ca7-8baf%22	http://ieeevr.org/2016/wp-content/uploads/2015/05/2631759-Hyatt-Regency-Greenville-Meeting-Room-3-DEF.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2015/05/2631759-Hyatt-Regency-Greenville-Meeting-Room-3-DEF.jpg	(from http://ieeevr.org/2016/attend/venue/)
11:40:01	349037/349037	---M--	200	added ('OK')	image/jpeg	etag:%2256a39c63-5536d%22	http://ieeevr.org/2016/wp-content/uploads/2015/05/M3_5581_Edit_1-1300x790.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2015/05/M3_5581_Edit_1-1300x790.jpg	(from http://ieeevr.org/2016/attend/venue/)
11:40:05	261636/261636	---M--	200	added ('OK')	image/png	etag:%2256a39cd2-3fe04%22	http://ieeevr.org/2016/wp-content/uploads/2015/05/Picture1.png	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2015/05/Picture1.png	(from http://ieeevr.org/2016/attend/venue/)
11:40:06	739/739	---MC-	200	added ('OK')	text/xml	etag:%224eec1677321a84a9356ee4c672addae1%22	http://ieeevr.org/2016/attend/accommodations/feed/	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/attend/accommodations/feed/index.html	(from http://ieeevr.org/2016/attend/accommodations/)
11:40:07	31673/31673	---M--	200	added ('OK')	image/jpeg	etag:%2256cfa389-7bb9%22	http://ieeevr.org/2016/wp-content/uploads/2016/02/hyatt.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/02/hyatt.jpg	(from http://ieeevr.org/2016/attend/accommodations/)
11:40:08	609037/609037	---M--	200	added ('OK')	image/png	etag:%2256a3afa0-94b0d%22	http://ieeevr.org/2016/wp-content/uploads/2015/05/ballroom.png	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2015/05/ballroom.png	(from http://ieeevr.org/2016/attend/venue/)
11:40:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:40:09%20GMT	http://ieeevr.org/2016/?p=66	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index4f61.html	(from http://ieeevr.org/2016/attend/accommodations/)
11:40:08	6509627/6509627	---M--	200	added ('OK')	image/jpeg	etag:%2256c8712b-63543b%22	http://ieeevr.org/2016/wp-content/uploads/2016/02/VR2016-0188-file3.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/02/VR2016-0188-file3.jpg	(from http://ieeevr.org/2016/program/papers/)
11:40:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:40:10%20GMT	http://ieeevr.org/2016/?p=68	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index7ef4.html	(from http://ieeevr.org/2016/attend/transportion/)
11:40:10	737/737	---MC-	200	added ('OK')	text/xml	etag:%224eec1677321a84a9356ee4c672addae1%22	http://ieeevr.org/2016/attend/transportion/feed/	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/attend/transportion/feed/index.html	(from http://ieeevr.org/2016/attend/transportion/)
11:40:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:40:11%20GMT	http://ieeevr.org/2016/?p=1035	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index7849.html	(from http://ieeevr.org/2016/attend/restaurants-2/)
11:40:11	2148117/2148117	---M--	200	added ('OK')	application/pdf	etag:%2256f3e4e2-20c715%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/LSO-trainer-ResearchDemo-GreunkeLSadagicA-2016-02-14.pdf	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/LSO-trainer-ResearchDemo-GreunkeLSadagicA-2016-02-14.pdf	(from http://ieeevr.org/2016/program/research-demos/)
11:40:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:40:13%20GMT	http://ieeevr.org/2016/?p=1032	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index5579.html	(from http://ieeevr.org/2016/attend/attractions-2/)
11:40:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:40:14%20GMT	http://ieeevr.org/2016/?p=173	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/indexec4a.html	(from http://ieeevr.org/2016/contribute/papers/)
11:40:14	505496/505496	---M--	200	added ('OK')	application/pdf	etag:%2256e96432-7b698%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/Attractions-and-Restaurants_v3.pdf	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/Attractions-and-Restaurants_v3.pdf	(from http://ieeevr.org/2016/attend/restaurants-2/)
11:40:15	83137/83137	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%225639492e-144c1%22	http://ieeevr.org/2016/wp-content/uploads/2015/11/IPCC2014_Extended_Abstract_Template_2014.06.08-v.04.docx	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2015/11/IPCC2014_Extended_Abstract_Template_2014.06.08-v.04.docx	(from http://ieeevr.org/2016/contribute/call-for-doctoral-consortium/)
11:40:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:40:16%20GMT	http://ieeevr.org/2016/?p=358	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/indexf5a4.html	(from http://ieeevr.org/2016/contribute/call-for-doctoral-consortium/)
11:40:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:40:17%20GMT	http://ieeevr.org/2016/?p=25	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index970c.html	(from http://ieeevr.org/2016/contribute/exhibitors-and-supporters/)
11:40:34	1170456/1170456	---M--	200	added ('OK')	image/jpeg	etag:%2256d6417f-11dc18%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/BallroomABlayout.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/BallroomABlayout.jpg	(from http://ieeevr.org/2016/contribute/exhibitors-and-supporters/)
11:40:35	1117610/1117610	---M--	200	added ('OK')	application/pdf	etag:%22568c00e4-110daa%22	http://ieeevr.org/2016/wp-content/uploads/2016/01/VR2016_Prospectus.pdf	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/01/VR2016_Prospectus.pdf	(from http://ieeevr.org/2016/contribute/exhibitors-and-supporters/)
11:40:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:40:36%20GMT	http://ieeevr.org/2016/?p=336	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index71fc.html	(from http://ieeevr.org/2016/contribute/call-for-panels/)
11:40:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:40:36%20GMT	http://ieeevr.org/2016/?p=316	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index258b.html	(from http://ieeevr.org/2016/contribute/call-for-posters/)
11:40:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:40:37%20GMT	http://ieeevr.org/2016/?p=379	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index60bd.html	(from http://ieeevr.org/2016/contribute/call-for-research-demos/)
11:40:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:40:37%20GMT	http://ieeevr.org/2016/?p=385	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/indexf1ac.html	(from http://ieeevr.org/2016/contribute/call-for-student-volunteers/)
11:40:38	2045324/2045324	---M--	200	added ('OK')	image/jpeg	etag:%2256e9642d-1f358c%22	http://ieeevr.org/2016/wp-content/uploads/2016/03/restaurants.jpg	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/wp-content/uploads/2016/03/restaurants.jpg	(from http://ieeevr.org/2016/attend/restaurants-2/)
11:40:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:40:38%20GMT	http://ieeevr.org/2016/?p=352	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index8fec.html	(from http://ieeevr.org/2016/contribute/call-for-tutorials/)
11:40:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:40:39%20GMT	http://ieeevr.org/2016/?p=397	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/indexae62.html	(from http://ieeevr.org/2016/contribute/call-for-videos/)
11:40:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20May%202020%2015:40:39%20GMT	http://ieeevr.org/2016/?p=526	C:/Users/vel/Desktop/VR_Backups/2016temp3/vr2016attemp3/ieeevr.org/2016/index6a35.html	(from http://ieeevr.org/2016/contribute/call-for-workshops/workshops/)
